order_id,customer_id,order_date,product_category,quantity,price,revenue,channel,country
O028763,C0158,2023-12-24,Toys,4,74.35,297.4,Organic Search,Australia
O027800,C0108,2024-08-21,Fashion,1,34.78,34.78,Organic Search,USA
O006716,C0184,2023-10-23,Fashion,5,169.27,846.35,Google Ads,Australia
O015745,C0676,2023-03-10,Beauty,2,16.37,32.74,Organic Search,UK
O006993,C0795,2023-07-05,Beauty,1,20.0,20.0,Email,USA
O001839,C0140,2023-04-22,Books,1,26.6,26.6,Email,Canada
O014386,C0260,2024-08-06,Sports,4,49.33,197.32,Instagram,USA
O021295,C0490,2023-03-05,Home & Garden,2,31.35,62.7,Google Ads,USA
O015870,C0778,2023-10-29,Books,1,38.77,38.77,Google Ads,USA
O014979,C0131,2023-12-10,Books,2,10.38,20.76,Email,USA
O008378,C0180,2024-07-24,Beauty,1,54.93,54.93,Google Ads,USA
O011977,C0060,2024-02-27,Sports,5,61.79,308.95,Organic Search,USA
O005603,C0074,2023-12-18,Home & Garden,1,146.17,146.17,Google Ads,Australia
O011986,C0067,2023-03-05,Electronics,5,85.64,428.2,Organic Search,UK
O030320,C0048,2024-08-01,Toys,1,59.97,59.97,Google Ads,USA
O014044,C0534,2023-10-19,Electronics,4,105.19,420.76,Google Ads,Canada
O017790,C0290,2023-06-22,Fashion,2,152.83,305.66,Instagram,UK
O017514,C0161,2024-06-27,Home & Garden,1,58.31,58.31,Google Ads,UK
O024666,C0499,2023-03-27,Sports,1,24.81,24.81,Direct,USA
O003811,C0788,2023-09-24,Sports,2,30.44,60.88,Organic Search,USA
O003600,C0314,2023-11-27,Books,1,10.43,10.43,Organic Search,UK
O026550,C0294,2023-02-14,Beauty,3,84.14,252.42,Direct,UK
O001887,C0268,2023-03-06,Home & Garden,4,77.03,308.12,Instagram,Canada
O032809,C0368,2023-09-14,Home & Garden,2,50.05,100.1,Google Ads,Canada
O022688,C0699,2023-05-02,Books,4,25.45,101.8,Email,USA
O016787,C0013,2024-05-21,Electronics,4,322.18,1288.72,Instagram,USA
O015568,C0010,2023-09-24,Sports,1,43.81,43.81,Email,USA
O017058,C0221,2024-07-25,Sports,2,58.98,117.96,Google Ads,USA
O006542,C0301,2024-07-08,Home & Garden,3,107.4,322.2,Organic Search,USA
O011480,C0339,2024-02-05,Sports,3,156.2,468.6,Organic Search,USA
O028936,C0084,2023-02-18,Toys,1,108.29,108.29,Organic Search,UK
O026117,C0170,2024-09-17,Fashion,2,123.3,,Organic Search,USA
O023943,C0331,2023-06-24,Fashion,1,114.04,114.04,Instagram,USA
O007941,C0439,2024-10-15,Electronics,2,102.96,205.92,Organic Search,Canada
O005271,C0008,2023-12-05,Electronics,1,125.23,125.23,Organic Search,Canada
O018471,C0685,2023-03-07,Fashion,1,78.83,78.83,Instagram,USA
O029440,C0122,2023-12-20,Electronics,3,180.06,540.18,Instagram,USA
O029145,C0041,2023-08-11,Fashion,4,141.62,566.48,Organic Search,USA
O000446,C0416,2024-06-28,Beauty,1,66.89,66.89,Email,USA
O004206,C0236,2023-09-26,Electronics,1,136.09,136.09,Facebook,UK
O015433,C0325,2024-05-05,Home & Garden,4,41.74,166.96,Organic Search,USA
O007106,C0307,2023-07-18,Toys,1,64.35,64.35,Organic Search,Germany
O005191,C0173,2024-07-01,Fashion,2,91.92,183.84,Instagram,USA
O010764,C0082,2023-12-05,Electronics,1,128.99,128.99,Organic Search,USA
O001257,C0507,2023-04-02,Beauty,1,101.13,101.13,Google Ads,Australia
O027792,C0538,2023-09-01,Beauty,1,66.12,66.12,Facebook,Australia
O019022,C0045,2024-04-09,Beauty,3,98.52,295.56,Google Ads,UK
O002563,C0080,2024-04-25,Books,2,7.33,14.66,Organic Search,USA
O012348,C0480,2023-10-17,Home & Garden,3,83.34,250.02,Email,France
O019398,C0082,2023-11-29,Books,1,35.85,35.85,Organic Search,UK
O022434,C0175,2023-10-08,Fashion,2,160.86,321.72,Organic Search,USA
O032113,C0347,2024-07-09,Fashion,1,124.31,124.31,Google Ads,USA
O020484,C0001,2023-04-13,Electronics,3,292.2,876.6,Instagram,Canada
O002511,C0032,2024-06-14,Fashion,1,26.42,26.42,Organic Search,USA
O002604,C0095,2023-09-10,Electronics,2,126.5,253.0,Google Ads,Germany
O016483,C0043,2024-11-01,Books,1,11.19,11.19,Direct,UK
O020414,C0632,2024-04-06,Books,4,11.8,47.2,Email,USA
O019127,C0636,2023-05-19,Sports,2,68.76,137.52,Google Ads,USA
O026234,C0256,2024-07-13,Beauty,2,64.46,128.92,Instagram,USA
O021724,C0176,2024-08-16,Electronics,1,129.49,129.49,Google Ads,USA
O017494,C0467,2024-06-29,Home & Garden,1,116.68,116.68,Organic Search,USA
O020562,C0145,2023-08-20,Beauty,2,60.96,121.92,Facebook,USA
O019640,C0039,2024-07-18,Fashion,3,99.48,298.44,Referral,USA
O019049,C0040,2024-03-21,Home & Garden,1,298.54,298.54,Organic Search,USA
O009131,C0195,2024-07-30,Fashion,2,69.54,139.08,Email,USA
O010581,C0583,2023-01-27,Fashion,4,113.66,454.64,Email,USA
O008694,C0182,2023-07-19,Sports,3,146.05,438.15,Facebook,USA
O021064,C0151,2023-04-09,Electronics,2,106.66,213.32,Facebook,Canada
O013481,C0431,2024-01-04,Sports,2,20.92,41.84,Instagram,USA
O000788,C0679,2023-01-10,Electronics,2,91.97,183.94,Facebook,UK
O006697,C0197,2023-04-08,Books,2,27.07,54.14,Google Ads,USA
O013035,C0683,2023-04-29,Home & Garden,2,57.12,114.24,Organic Search,USA
O033513,C0111,2023-09-07,Fashion,1,199.58,199.58,Organic Search,UK
O009974,C0010,2023-10-16,Sports,1,43.81,43.81,Email,USA
O018905,C0173,2024-03-01,Books,2,35.53,71.06,Organic Search,UK
O024483,C0126,2023-05-03,Beauty,2,59.09,118.18,Email,UK
O022041,C0165,2023-02-24,Electronics,3,123.56,370.68,Google Ads,USA
O031922,C0413,2024-10-23,Books,2,46.29,92.58,Direct,Canada
O017071,C0034,2024-03-06,Beauty,1,96.43,96.43,Organic Search,Germany
O010188,C0242,2024-02-01,Fashion,1,123.03,123.03,Google Ads,USA
O019845,C0130,2024-09-29,Home & Garden,1,127.86,127.86,Instagram,UK
O017443,C0555,2023-02-25,Sports,1,114.87,114.87,Instagram,UK
O009219,C0031,2023-05-07,Fashion,1,137.15,137.15,Organic Search,USA
O004635,C0735,2023-06-04,Fashion,1,73.78,73.78,Email,UK
O031539,C0535,2023-08-07,Sports,2,18.96,37.92,Organic Search,USA
O006669,C0037,2023-07-31,Electronics,2,167.9,335.8,Organic Search,UK
O004868,C0118,2023-10-28,Beauty,2,33.85,67.7,Google Ads,USA
O021173,C0133,2024-01-01,Fashion,1,122.62,122.62,Email,UK
O018701,C0257,2023-02-25,Fashion,4,129.3,517.2,Email,USA
O003959,C0772,2023-02-18,Fashion,1,57.09,57.09,Google Ads,USA
O029849,C0519,2023-07-08,Beauty,1,33.31,33.31,Organic Search,Canada
O029567,C0130,2024-08-07,Beauty,1,80.9,80.9,Google Ads,UK
O011173,C0034,2024-01-17,Books,1,25.91,25.91,Organic Search,Germany
O016702,C0302,2023-07-18,Fashion,1,31.42,31.42,Organic Search,USA
O024864,C0064,2024-10-03,Electronics,1,333.29,333.29,Organic Search,USA
O006097,C0031,2023-05-12,Books,1,15.06,15.06,Email,USA
O009340,C0513,2024-07-09,Fashion,2,73.7,147.4,Organic Search,USA
O019843,C0128,2024-06-11,Books,2,40.08,80.16,Instagram,USA
O021507,C0294,2023-08-24,Home & Garden,1,62.03,62.03,Instagram,Canada
O022171,C0133,2023-01-06,Electronics,1,171.23,171.23,Organic Search,USA
O007591,C0055,2023-05-21,Electronics,1,93.38,93.38,Direct,USA
O009416,C0519,2023-11-17,Sports,1,124.09,124.09,Organic Search,UK
O009899,C0018,2023-04-05,Beauty,1,87.18,87.18,Email,France
O029436,C0659,2024-03-28,Books,4,28.81,115.24,Google Ads,USA
O010256,C0120,2023-12-31,Home & Garden,1,69.7,69.7,Instagram,USA
O027517,C0529,2024-06-19,Beauty,1,81.96,81.96,Google Ads,USA
O029064,C0640,2023-10-14,Toys,3,88.43,265.29,Facebook,USA
O032330,C0028,2024-04-20,Home & Garden,2,90.28,180.56,Email,Germany
O019112,C0155,2023-08-28,Fashion,1,194.12,194.12,Direct,Australia
O026170,C0021,2023-06-21,Beauty,1,37.52,37.52,Email,Canada
O003334,C0401,2024-06-06,Electronics,1,85.9,85.9,Direct,Australia
O027863,C0204,2023-06-30,Beauty,1,60.56,60.56,Email,USA
O028359,C0005,2023-09-05,Books,1,46.55,46.55,Google Ads,Germany
O023028,C0112,2023-07-04,Electronics,1,101.75,101.75,Organic Search,France
O023070,C0080,2023-07-04,Electronics,1,86.55,86.55,Email,Canada
O032635,C0333,2023-04-02,Books,1,15.72,,Organic Search,USA
O016016,C0131,2023-06-21,Beauty,2,85.11,170.22,Instagram,USA
O018718,C0007,2024-08-08,Beauty,1,75.34,75.34,Google Ads,Canada
O009764,C0001,2024-06-09,Books,3,22.59,,Email,Australia
O005825,C0115,2024-10-20,Toys,3,33.69,101.07,Instagram,USA
O023465,C0133,2024-09-15,Sports,1,157.64,157.64,Email,Canada
O010691,C0171,2023-12-11,Electronics,2,143.06,286.12,Organic Search,USA
O013424,C0030,2023-03-04,Home & Garden,4,232.2,928.8,Organic Search,UK
O029692,C0613,2023-10-28,Electronics,1,88.7,88.7,Email,USA
O030811,C0324,2023-11-25,Sports,1,116.53,116.53,Organic Search,USA
O022120,C0543,2024-08-18,Electronics,2,146.5,293.0,Facebook,Australia
O021249,C0152,2023-12-31,Fashion,2,65.1,130.2,Google Ads,France
O033290,C0338,2024-03-02,Beauty,1,30.24,30.24,Google Ads,Canada
O025822,C0066,2023-10-23,Home & Garden,2,57.78,115.56,Organic Search,USA
O016338,C0114,2023-06-18,Fashion,5,108.31,541.55,Facebook,USA
O029490,C0310,2023-07-19,Sports,1,82.18,82.18,Email,France
O018705,C0551,2023-04-27,Home & Garden,1,168.11,168.11,Instagram,USA
O031222,C0236,2023-09-23,Electronics,2,101.99,203.98,Email,USA
O030560,C0320,2024-10-16,Fashion,1,102.55,102.55,Facebook,Australia
O008040,C0245,2023-10-02,Toys,3,132.45,397.35,Organic Search,USA
O017268,C0601,2023-10-26,Fashion,2,176.46,352.92,Google Ads,USA
O004506,C0541,2023-09-08,Electronics,2,90.59,181.18,Email,France
O009647,C0293,2024-01-31,Home & Garden,1,130.12,130.12,Email,USA
O026886,C0014,2024-08-10,Fashion,3,190.79,572.37,Organic Search,Australia
O024576,C0673,2024-04-21,Sports,3,44.06,132.18,Google Ads,Canada
O010884,C0535,2024-04-08,Beauty,2,22.31,44.62,Organic Search,USA
O011365,C0625,2023-02-04,Electronics,1,74.68,74.68,Google Ads,Canada
O016772,C0253,2023-04-30,Fashion,2,41.28,82.56,Instagram,UK
O015955,C0163,2024-10-02,Home & Garden,4,179.06,716.24,Email,USA
O018391,C0280,2023-08-03,Home & Garden,2,46.94,93.88,Email,USA
O006171,C0048,2023-03-05,Home & Garden,4,212.92,851.68,Google Ads,USA
O030076,C0083,2023-08-20,Sports,2,49.1,98.2,Facebook,USA
O023063,C0336,2024-03-23,Sports,1,92.07,92.07,Google Ads,USA
O033547,C0142,2023-10-09,Home & Garden,3,42.03,126.09,Instagram,UK
O029080,C0194,2023-02-16,Electronics,3,118.96,356.88,Email,USA
O028487,C0053,2024-03-19,Home & Garden,3,278.84,836.52,Google Ads,USA
O000238,C0094,2023-10-01,Home & Garden,1,82.61,82.61,Google Ads,France
O026094,C0223,2024-08-25,Beauty,3,27.42,82.26,Google Ads,Canada
O023306,C0126,2023-03-12,Books,1,18.73,18.73,Organic Search,USA
O026401,C0253,2023-07-26,Sports,1,137.54,137.54,Organic Search,UK
O024916,C0003,2024-07-06,Fashion,1,161.31,161.31,Instagram,Canada
O032738,C0585,2023-12-30,Beauty,2,41.35,82.7,Organic Search,Germany
O011580,C0129,2024-06-17,Electronics,1,209.21,,Email,Germany
O001189,C0047,2023-12-07,Beauty,1,54.99,54.99,Organic Search,USA
O003431,C0029,2024-07-17,Fashion,5,172.36,861.8,Organic Search,UK
O028667,C0148,2024-06-15,Books,1,13.64,13.64,Email,USA
O025950,C0063,2024-09-14,Fashion,2,64.36,128.72,Email,Canada
O022699,C0558,2023-10-25,Home & Garden,3,27.9,83.7,Organic Search,Australia
O014121,C0150,2024-09-20,Beauty,1,113.9,113.9,Organic Search,USA
O029885,C0379,2024-01-04,Beauty,1,84.14,84.14,Direct,France
O011555,C0203,2024-03-16,Beauty,1,75.54,75.54,Facebook,USA
O031590,C0020,2024-09-15,Home & Garden,2,57.34,114.68,Google Ads,UK
O032954,C0230,2023-10-06,Books,1,10.37,10.37,Facebook,USA
O028331,C0702,2023-12-13,Home & Garden,1,42.45,42.45,Google Ads,Canada
O027530,C0536,2024-02-19,Sports,1,133.64,133.64,Instagram,UK
O007401,C0451,2024-12-25,Beauty,2,100.82,201.64,Google Ads,Canada
O019931,C0018,2024-03-26,Sports,2,180.91,361.82,Instagram,USA
O005158,C0677,2024-02-06,Electronics,1,86.79,86.79,Referral,Canada
O003276,C0784,2023-01-05,Sports,1,66.75,66.75,Direct,Canada
O029338,C0325,2023-05-20,Sports,1,142.94,142.94,Facebook,USA
O002974,C0335,2024-01-26,Books,2,47.02,94.04,Referral,UK
O012135,C0206,2023-03-22,Home & Garden,1,82.3,82.3,Organic Search,USA
O006652,C0056,2023-02-04,Beauty,1,54.52,54.52,Google Ads,USA
O014814,C0603,2023-01-17,Home & Garden,1,47.53,47.53,Instagram,Canada
O019227,C0568,2023-10-30,Electronics,5,88.75,443.75,Referral,France
O028380,C0064,2024-09-05,Toys,2,116.22,,Organic Search,Canada
O012668,C0301,2024-09-01,Electronics,1,118.91,118.91,Instagram,USA
O002420,C0111,2024-10-18,Toys,1,40.93,40.93,Google Ads,Germany
O005618,C0580,2023-09-08,Home & Garden,3,73.86,221.58,Instagram,USA
O001560,C0117,2023-07-25,Fashion,1,110.26,110.26,Organic Search,USA
O002790,C0145,2024-11-09,Home & Garden,2,77.06,,Google Ads,Germany
O014269,C0711,2023-03-16,Beauty,1,43.35,43.35,Facebook,Australia
O017207,C0420,2023-07-26,Sports,2,103.59,207.18,Email,Germany
O005506,C0573,2024-04-30,Home & Garden,1,76.27,76.27,Instagram,Australia
O027769,C0398,2024-05-01,Electronics,3,100.65,301.95,Email,UK
O014969,C0151,2023-05-16,Home & Garden,1,172.71,172.71,Email,USA
O020371,C0652,2024-05-20,Electronics,1,89.8,89.8,Organic Search,UK
O023245,C0126,2023-11-21,Fashion,4,127.77,511.08,Instagram,Canada
O004259,C0285,2024-08-25,Books,3,29.87,89.61,Email,UK
O005422,C0294,2023-02-01,Electronics,1,135.67,135.67,Organic Search,UK
O021083,C0126,2024-09-12,Electronics,4,116.92,467.68,Google Ads,USA
O025214,C0178,2023-10-18,Electronics,1,111.54,111.54,Facebook,Canada
O024587,C0153,2024-04-17,Home & Garden,4,157.89,631.56,Instagram,UK
O011833,C0080,2023-10-08,Books,1,40.23,40.23,Facebook,Canada
O024506,C0068,2023-03-23,Fashion,1,48.62,48.62,Instagram,Canada
O012457,C0076,2023-12-05,Home & Garden,1,127.79,127.79,Google Ads,Australia
O004204,C0109,2024-09-24,Books,1,29.17,29.17,Organic Search,USA
O031519,C0038,2024-01-27,Sports,1,206.91,206.91,Instagram,USA
O024545,C0059,2024-09-07,Beauty,1,95.71,95.71,Facebook,USA
O031345,C0061,2023-09-23,Electronics,5,198.83,994.15,Facebook,USA
O009939,C0160,2024-09-23,Beauty,1,62.02,62.02,Facebook,USA
O026860,C0274,2023-06-01,Sports,2,149.4,298.8,Google Ads,USA
O011082,C0130,2023-09-02,Home & Garden,1,53.87,53.87,Google Ads,USA
O006677,C0014,2023-08-10,Electronics,1,332.31,332.31,Google Ads,USA
O003255,C0731,2023-02-18,Fashion,3,73.29,,Facebook,UK
O022462,C0041,2023-02-06,Books,4,34.27,137.08,Instagram,USA
O017205,C0043,2024-09-25,Home & Garden,1,166.33,166.33,Organic Search,USA
O020396,C0198,2024-02-05,Electronics,1,161.95,161.95,Organic Search,USA
O001208,C0311,2023-09-19,Beauty,3,82.48,247.44,Organic Search,Canada
O028627,C0157,2024-04-07,Beauty,2,71.2,142.4,Instagram,Canada
O021520,C0602,2023-07-16,Electronics,1,115.34,115.34,Instagram,USA
O024865,C0034,2023-01-22,Beauty,2,38.03,76.06,Google Ads,USA
O032074,C0017,2023-03-24,Electronics,2,325.06,650.12,Email,UK
O010702,C0018,2023-02-23,Electronics,3,170.04,510.12,Google Ads,Australia
O032405,C0185,2024-01-17,Sports,1,152.75,152.75,Email,Australia
O003612,C0499,2023-08-09,Electronics,1,85.85,85.85,Instagram,Canada
O025396,C0019,2024-04-28,Home & Garden,2,111.64,223.28,Organic Search,USA
O012393,C0004,2024-04-15,Electronics,2,297.01,594.02,Email,UK
O011839,C0443,2024-08-16,Beauty,3,102.86,308.58,Instagram,UK
O033133,C0207,2023-06-04,Fashion,1,125.41,125.41,Instagram,USA
O030796,C0053,2023-10-21,Sports,1,103.17,103.17,Organic Search,USA
O008620,C0122,2023-02-08,Fashion,1,158.1,158.1,Google Ads,France
O014808,C0020,2024-09-17,Home & Garden,2,57.34,114.68,Google Ads,UK
O008915,C0653,2023-03-30,Home & Garden,5,66.34,331.7,Facebook,UK
O025213,C0158,2023-11-20,Fashion,1,172.58,172.58,Facebook,Germany
O031854,C0563,2024-06-06,Electronics,5,116.06,580.3,Instagram,France
O019626,C0026,2024-10-27,Sports,5,87.42,437.1,Facebook,USA
O006769,C0041,2023-09-04,Fashion,4,141.62,566.48,Organic Search,USA
O030462,C0096,2023-07-25,Beauty,1,74.93,74.93,Organic Search,France
O008065,C0068,2023-03-25,Fashion,5,76.5,382.5,Google Ads,Canada
O028391,C0684,2023-07-13,Home & Garden,3,66.33,198.99,Instagram,Canada
O026810,C0194,2024-07-14,Fashion,3,100.48,301.44,Referral,USA
O013466,C0016,2024-02-28,Sports,2,161.78,323.56,Google Ads,UK
O018531,C0683,2024-01-06,Fashion,4,25.88,103.52,Instagram,USA
O023678,C0100,2023-03-26,Fashion,1,150.0,150.0,Instagram,USA
O002114,C0040,2023-11-04,Home & Garden,2,117.37,234.74,Organic Search,UK
O006492,C0307,2023-08-23,Beauty,4,64.32,257.28,Google Ads,Canada
O008893,C0049,2024-04-09,Home & Garden,2,57.66,115.32,Google Ads,USA
O024638,C0056,2024-07-11,Sports,3,22.42,67.26,Google Ads,USA
O000429,C0060,2023-02-16,Electronics,1,229.44,229.44,Instagram,USA
O016946,C0060,2023-08-02,Electronics,1,354.65,354.65,Direct,USA
O004195,C0149,2023-08-14,Home & Garden,3,98.82,296.46,Email,USA
O014893,C0021,2023-11-30,Fashion,2,178.01,356.02,Google Ads,Germany
O028635,C0501,2023-11-05,Sports,1,95.39,95.39,Organic Search,USA
O022239,C0534,2023-01-07,Fashion,2,107.42,214.84,Google Ads,USA
O030980,C0089,2024-04-04,Fashion,1,123.81,123.81,Google Ads,Canada
O014267,C0326,2023-03-22,Fashion,2,119.85,239.7,Organic Search,UK
O019820,C0166,2024-01-29,Fashion,2,47.77,95.54,Instagram,USA
O027932,C0058,2024-09-12,Books,1,28.33,28.33,Email,Canada
O025252,C0028,2024-05-29,Fashion,1,148.92,148.92,Google Ads,USA
O005346,C0082,2024-10-08,Toys,3,161.63,484.89,Google Ads,USA
O010924,C0005,2024-08-13,Fashion,3,133.01,399.03,Google Ads,Germany
O021500,C0113,2023-11-30,Beauty,2,92.45,184.9,Organic Search,USA
O015715,C0120,2024-04-14,Home & Garden,1,162.77,162.77,Google Ads,USA
O014112,C0328,2023-03-03,Home & Garden,1,132.57,132.57,Referral,USA
O028347,C0767,2023-01-17,Fashion,1,46.22,46.22,Facebook,USA
O018960,C0035,2024-11-28,Beauty,3,66.86,200.58,Facebook,Canada
O003983,C0250,2023-03-02,Toys,3,141.06,423.18,Google Ads,USA
O021235,C0504,2024-05-04,Fashion,3,157.57,472.71,Organic Search,Australia
O008147,C0149,2023-09-05,Sports,5,143.05,715.25,Instagram,USA
O012710,C0016,2023-01-07,Books,1,40.76,40.76,Google Ads,UK
O015816,C0771,2023-09-06,Sports,1,47.63,47.63,Organic Search,France
O020956,C0294,2023-01-23,Beauty,3,84.14,252.42,Direct,UK
O009878,C0041,2023-11-05,Electronics,1,194.9,194.9,Email,USA
O033283,C0665,2023-10-29,Beauty,2,40.8,81.6,Organic Search,Germany
O026796,C0008,2023-10-28,Fashion,4,126.32,505.28,Google Ads,UK
O021789,C0647,2023-09-12,Sports,2,26.43,52.86,Instagram,Germany
O002344,C0227,2023-05-16,Toys,2,38.25,76.5,Direct,USA
O019718,C0220,2023-01-29,Books,1,23.48,23.48,Organic Search,USA
O031023,C0205,2024-05-12,Beauty,3,64.2,192.6,Google Ads,UK
O032725,C0154,2024-08-03,Books,4,35.16,140.64,Direct,Australia
O011146,C0314,2023-03-05,Home & Garden,1,148.68,148.68,Instagram,USA
O022705,C0266,2024-02-08,Fashion,1,68.79,68.79,Instagram,Australia
O018027,C0217,2024-10-21,Home & Garden,1,92.29,92.29,Organic Search,USA
O022824,C0089,2023-01-22,Books,2,11.44,22.88,Email,Canada
O026002,C0603,2023-01-30,Home & Garden,1,47.53,47.53,Instagram,Canada
O012989,C0532,2023-06-13,Beauty,1,38.97,38.97,Instagram,USA
O013081,C0585,2023-07-09,Electronics,2,83.82,167.64,Google Ads,USA
O027075,C0102,2023-11-29,Fashion,5,187.95,939.75,Email,USA
O012691,C0008,2024-07-25,Fashion,3,133.96,401.88,Organic Search,Australia
O009160,C0682,2024-01-21,Fashion,2,70.71,141.42,Organic Search,Canada
O015154,C0013,2023-09-20,Sports,2,133.32,266.64,Organic Search,USA
O000013,C0316,2024-09-13,Toys,2,52.07,104.14,Google Ads,USA
O017684,C0050,2024-10-06,Fashion,2,152.86,305.72,Referral,USA
O006384,C0045,2023-05-14,Sports,4,52.7,210.8,Organic Search,USA
O019761,C0595,2024-01-04,Books,5,40.18,200.9,Organic Search,Canada
O018170,C0107,2023-03-30,Home & Garden,1,156.76,156.76,Organic Search,USA
O025118,C0019,2024-07-25,Beauty,4,24.27,97.08,Email,UK
O018895,C0284,2023-04-13,Electronics,3,129.2,387.6,Organic Search,USA
O000700,C0005,2024-06-05,Beauty,1,43.09,43.09,Organic Search,UK
O031339,C0025,2023-08-27,Sports,1,217.72,217.72,Email,France
O023523,C0037,2023-01-20,Sports,3,32.18,96.54,Instagram,USA
O027134,C0176,2023-06-19,Beauty,1,34.79,34.79,Email,UK
O029973,C0074,2024-08-10,Beauty,2,70.77,141.54,Facebook,Australia
O031793,C0096,2023-11-19,Fashion,1,119.16,119.16,Email,USA
O003900,C0538,2024-04-07,Beauty,1,53.16,53.16,Instagram,UK
O021540,C0176,2023-05-28,Beauty,1,34.79,34.79,Email,UK
O008124,C0241,2023-10-24,Fashion,2,96.54,193.08,Facebook,Canada
O013941,C0736,2023-07-21,Fashion,5,30.21,151.05,Instagram,France
O004942,C0176,2024-08-25,Electronics,1,129.49,129.49,Google Ads,USA
O021963,C0284,2023-02-20,Toys,1,80.72,80.72,Facebook,USA
O017003,C0060,2024-05-24,Home & Garden,2,266.1,532.2,Referral,USA
O026846,C0323,2024-10-16,Beauty,2,63.96,127.92,Google Ads,UK
O019034,C0182,2023-07-27,Home & Garden,2,96.78,193.56,Organic Search,USA
O000392,C0129,2024-06-17,Electronics,1,209.21,,Email,Germany
O010622,C0082,2023-04-28,Sports,1,93.65,93.65,Facebook,USA
O003270,C0702,2023-12-15,Electronics,4,94.98,379.92,Organic Search,Australia
O014149,C0049,2024-05-14,Electronics,4,317.42,1269.68,Referral,USA
O010998,C0038,2023-03-05,Fashion,2,134.12,268.24,Organic Search,USA
O026723,C0054,2023-04-28,Beauty,1,59.69,,Organic Search,USA
O024542,C0052,2024-11-25,Beauty,5,27.16,135.8,Google Ads,USA
O011113,C0107,2024-10-01,Books,1,35.05,35.05,Facebook,Australia
O031166,C0219,2024-08-24,Home & Garden,1,122.58,122.58,Google Ads,USA
O031850,C0109,2024-07-25,Fashion,1,123.56,123.56,Instagram,USA
O000777,C0775,2023-06-01,Fashion,1,26.83,26.83,Google Ads,UK
O023002,C0122,2024-10-04,Sports,2,108.75,217.5,Google Ads,USA
O030847,C0522,2023-11-13,Sports,1,166.0,166.0,Direct,USA
O029836,C0225,2024-04-03,Electronics,1,117.75,117.75,Google Ads,Germany
O019614,C0241,2023-02-14,Fashion,4,109.76,439.04,Google Ads,UK
O019500,C0124,2023-01-30,Electronics,2,199.64,399.28,Direct,UK
O015122,C0085,2024-03-17,Home & Garden,1,217.72,217.72,Organic Search,Germany
O006295,C0678,2023-12-25,Fashion,1,25.75,25.75,Email,USA
O020976,C0264,2023-12-02,Sports,1,100.06,100.06,Email,USA
O024204,C0263,2024-02-06,Fashion,4,158.52,634.08,Organic Search,UK
O008761,C0188,2023-03-23,Home & Garden,2,124.48,248.96,Referral,USA
O016215,C0022,2024-05-12,Sports,2,47.3,94.6,Email,USA
O018212,C0692,2023-07-08,Beauty,1,97.09,97.09,Facebook,Canada
O021595,C0023,2023-01-01,Books,2,48.33,96.66,Organic Search,UK
